STATES,District_Name,Season,Crop,Annual_Rain,Avg_Temperature
meghalaya,WEST GARO HILLS,Whole Year ,Sweet potato,2487,24.6
meghalaya,WEST KHASI HILLS,Whole Year ,Sweet potato,2487,24.6
meghalaya,EAST GARO HILLS,Whole Year ,Tapioca,2487,24.6
meghalaya,EAST JAINTIA HILLS,Whole Year ,Tapioca,2487,24.6
meghalaya,EAST KHASI HILLS,Whole Year ,Tapioca,2487,24.6
meghalaya,RI BHOI,Whole Year ,Tapioca,2487,24.6
meghalaya,SOUTH GARO HILLS,Whole Year ,Tapioca,2487,24.6
meghalaya,WEST GARO HILLS,Whole Year ,Tapioca,2487,24.6
meghalaya,WEST KHASI HILLS,Whole Year ,Tapioca,2487,24.6
meghalaya,EAST GARO HILLS,Whole Year ,Tobacco,2487,24.6
meghalaya,EAST JAINTIA HILLS,Whole Year ,Tobacco,2487,24.6
meghalaya,SOUTH GARO HILLS,Whole Year ,Tobacco,2487,24.6
meghalaya,WEST GARO HILLS,Whole Year ,Tobacco,2487,24.6
meghalaya,WEST KHASI HILLS,Whole Year ,Tobacco,2487,24.6
meghalaya,EAST GARO HILLS,Whole Year ,Turmeric,2487,24.6
meghalaya,EAST JAINTIA HILLS,Whole Year ,Turmeric,2487,24.6
meghalaya,EAST KHASI HILLS,Whole Year ,Turmeric,2487,24.6
meghalaya,RI BHOI,Whole Year ,Turmeric,2487,24.6
meghalaya,SOUTH GARO HILLS,Whole Year ,Turmeric,2487,24.6
meghalaya,WEST GARO HILLS,Whole Year ,Turmeric,2487,24.6
meghalaya,WEST KHASI HILLS,Whole Year ,Turmeric,2487,24.6
mizoram,AIZAWL,Kharif     ,Arhar/Tur,0,24.6
mizoram,KOLASIB,Kharif     ,Arhar/Tur,0,24.6
mizoram,KOLASIB,Rabi       ,Arhar/Tur,0,24.6
mizoram,LUNGLEI,Kharif     ,Arhar/Tur,0,24.6
mizoram,LUNGLEI,Rabi       ,Arhar/Tur,0,24.6
mizoram,MAMIT,Kharif     ,Arhar/Tur,0,24.6
mizoram,MAMIT,Rabi       ,Arhar/Tur,0,24.6
mizoram,SAIHA,Kharif     ,Arhar/Tur,0,24.6
mizoram,SAIHA,Rabi       ,Arhar/Tur,0,24.6
mizoram,AIZAWL,Kharif     ,Cotton(lint),0,24.6
mizoram,CHAMPHAI,Kharif     ,Cotton(lint),0,24.6
mizoram,KOLASIB,Kharif     ,Cotton(lint),0,24.6
mizoram,LUNGLEI,Kharif     ,Cotton(lint),0,24.6
mizoram,MAMIT,Kharif     ,Cotton(lint),0,24.6
mizoram,SAIHA,Kharif     ,Cotton(lint),0,24.6
mizoram,AIZAWL,Kharif     ,Gram,0,24.6
mizoram,KOLASIB,Rabi       ,Gram,0,24.6
mizoram,LUNGLEI,Kharif     ,Gram,0,24.6
mizoram,LUNGLEI,Rabi       ,Gram,0,24.6
mizoram,MAMIT,Kharif     ,Gram,0,24.6
mizoram,MAMIT,Rabi       ,Gram,0,24.6
mizoram,AIZAWL,Kharif     ,Maize,0,24.6
mizoram,AIZAWL,Rabi       ,Maize,0,24.6
mizoram,CHAMPHAI,Kharif     ,Maize,0,24.6
mizoram,KOLASIB,Kharif     ,Maize,0,24.6
mizoram,KOLASIB,Rabi       ,Maize,0,24.6
mizoram,LUNGLEI,Kharif     ,Maize,0,24.6
mizoram,LUNGLEI,Rabi       ,Maize,0,24.6
mizoram,MAMIT,Kharif     ,Maize,0,24.6
mizoram,MAMIT,Rabi       ,Maize,0,24.6
mizoram,SAIHA,Kharif     ,Maize,0,24.6
mizoram,SAIHA,Rabi       ,Maize,0,24.6
mizoram,AIZAWL,Kharif     ,Other Kharif pulses,0,24.6
mizoram,CHAMPHAI,Kharif     ,Other Kharif pulses,0,24.6
mizoram,KOLASIB,Kharif     ,Other Kharif pulses,0,24.6
mizoram,LUNGLEI,Kharif     ,Other Kharif pulses,0,24.6
mizoram,MAMIT,Kharif     ,Other Kharif pulses,0,24.6
mizoram,SAIHA,Kharif     ,Other Kharif pulses,0,24.6
mizoram,AIZAWL,Kharif     ,Peas & beans (Pulses),0,24.6
mizoram,AIZAWL,Rabi       ,Peas & beans (Pulses),0,24.6
mizoram,CHAMPHAI,Rabi       ,Peas & beans (Pulses),0,24.6
mizoram,KOLASIB,Rabi       ,Peas & beans (Pulses),0,24.6
mizoram,LUNGLEI,Kharif     ,Peas & beans (Pulses),0,24.6
mizoram,LUNGLEI,Rabi       ,Peas & beans (Pulses),0,24.6
mizoram,MAMIT,Kharif     ,Peas & beans (Pulses),0,24.6
mizoram,MAMIT,Rabi       ,Peas & beans (Pulses),0,24.6
mizoram,SAIHA,Kharif     ,Peas & beans (Pulses),0,24.6
mizoram,SAIHA,Rabi       ,Peas & beans (Pulses),0,24.6
mizoram,AIZAWL,Kharif     ,Rice,0,24.6
mizoram,CHAMPHAI,Kharif     ,Rice,0,24.6
mizoram,KOLASIB,Kharif     ,Rice,0,24.6
mizoram,LUNGLEI,Kharif     ,Rice,0,24.6
mizoram,MAMIT,Kharif     ,Rice,0,24.6
mizoram,SAIHA,Kharif     ,Rice,0,24.6
mizoram,AIZAWL,Kharif     ,Sesamum,0,24.6
mizoram,CHAMPHAI,Kharif     ,Sesamum,0,24.6
mizoram,KOLASIB,Kharif     ,Sesamum,0,24.6
mizoram,LUNGLEI,Kharif     ,Sesamum,0,24.6
mizoram,MAMIT,Kharif     ,Sesamum,0,24.6
mizoram,SAIHA,Kharif     ,Sesamum,0,24.6
mizoram,AIZAWL,Kharif     ,Soyabean,0,24.6
mizoram,CHAMPHAI,Kharif     ,Soyabean,0,24.6
mizoram,KOLASIB,Kharif     ,Soyabean,0,24.6
mizoram,LUNGLEI,Kharif     ,Soyabean,0,24.6
mizoram,MAMIT,Kharif     ,Soyabean,0,24.6
mizoram,SAIHA,Kharif     ,Soyabean,0,24.6
mizoram,AIZAWL,Rabi       ,Moong(Green Gram),0,24.6
mizoram,KOLASIB,Rabi       ,Moong(Green Gram),0,24.6
mizoram,LUNGLEI,Kharif     ,Moong(Green Gram),0,24.6
mizoram,LUNGLEI,Rabi       ,Moong(Green Gram),0,24.6
mizoram,MAMIT,Kharif     ,Moong(Green Gram),0,24.6
mizoram,MAMIT,Rabi       ,Moong(Green Gram),0,24.6
mizoram,SAIHA,Rabi       ,Moong(Green Gram),0,24.6
mizoram,AIZAWL,Rabi       ,Other  Rabi pulses,0,24.6
mizoram,CHAMPHAI,Rabi       ,Other  Rabi pulses,0,24.6
mizoram,KOLASIB,Rabi       ,Other  Rabi pulses,0,24.6
mizoram,LUNGLEI,Rabi       ,Other  Rabi pulses,0,24.6
mizoram,MAMIT,Rabi       ,Other  Rabi pulses,0,24.6
mizoram,SAIHA,Rabi       ,Other  Rabi pulses,0,24.6
mizoram,AIZAWL,Whole Year ,Potato,0,24.6
mizoram,CHAMPHAI,Whole Year ,Potato,0,24.6
mizoram,KOLASIB,Whole Year ,Potato,0,24.6
mizoram,LUNGLEI,Whole Year ,Potato,0,24.6
mizoram,MAMIT,Whole Year ,Potato,0,24.6
mizoram,SAIHA,Whole Year ,Potato,0,24.6
mizoram,AIZAWL,Whole Year ,Sugarcane,0,24.6
mizoram,CHAMPHAI,Whole Year ,Sugarcane,0,24.6
mizoram,KOLASIB,Whole Year ,Sugarcane,0,24.6
mizoram,LUNGLEI,Whole Year ,Sugarcane,0,24.6
mizoram,MAMIT,Whole Year ,Sugarcane,0,24.6
mizoram,SAIHA,Whole Year ,Sugarcane,0,24.6
mizoram,AIZAWL,Whole Year ,Tapioca,0,24.6
mizoram,KOLASIB,Whole Year ,Tapioca,0,24.6
mizoram,LUNGLEI,Whole Year ,Tapioca,0,24.6
mizoram,MAMIT,Whole Year ,Tapioca,0,24.6
mizoram,AIZAWL,Whole Year ,Tobacco,0,24.6
mizoram,CHAMPHAI,Whole Year ,Tobacco,0,24.6
mizoram,KOLASIB,Whole Year ,Tobacco,0,24.6
mizoram,LUNGLEI,Whole Year ,Tobacco,0,24.6
mizoram,MAMIT,Whole Year ,Tobacco,0,24.6
mizoram,SAIHA,Whole Year ,Tobacco,0,24.6
mizoram,KOLASIB,Rabi       ,Masoor,0,24.6
mizoram,MAMIT,Rabi       ,Masoor,0,24.6
mizoram,SAIHA,Rabi       ,Masoor,0,24.6
nagaland,DIMAPUR,Kharif     ,Arhar/Tur,0,24.6
nagaland,KOHIMA,Kharif     ,Arhar/Tur,0,24.6
nagaland,MOKOKCHUNG,Kharif     ,Arhar/Tur,0,24.6
nagaland,MON,Kharif     ,Arhar/Tur,0,24.6
nagaland,PHEK,Kharif     ,Arhar/Tur,0,24.6
nagaland,TUENSANG,Kharif     ,Arhar/Tur,0,24.6
nagaland,WOKHA,Kharif     ,Arhar/Tur,0,24.6
nagaland,ZUNHEBOTO,Kharif     ,Arhar/Tur,0,24.6
nagaland,DIMAPUR,Kharif     ,Bajra,0,24.6
nagaland,KOHIMA,Kharif     ,Bajra,0,24.6
nagaland,MOKOKCHUNG,Kharif     ,Bajra,0,24.6
nagaland,MON,Kharif     ,Bajra,0,24.6
nagaland,PHEK,Kharif     ,Bajra,0,24.6
nagaland,TUENSANG,Kharif     ,Bajra,0,24.6
nagaland,WOKHA,Kharif     ,Bajra,0,24.6
nagaland,ZUNHEBOTO,Kharif     ,Bajra,0,24.6
nagaland,DIMAPUR,Kharif     ,Cotton(lint),0,24.6
nagaland,KOHIMA,Kharif     ,Cotton(lint),0,24.6
nagaland,MOKOKCHUNG,Kharif     ,Cotton(lint),0,24.6
nagaland,MON,Kharif     ,Cotton(lint),0,24.6
nagaland,PHEK,Kharif     ,Cotton(lint),0,24.6
nagaland,TUENSANG,Kharif     ,Cotton(lint),0,24.6
nagaland,WOKHA,Kharif     ,Cotton(lint),0,24.6
nagaland,ZUNHEBOTO,Kharif     ,Cotton(lint),0,24.6
nagaland,DIMAPUR,Kharif     ,Groundnut,0,24.6
nagaland,KOHIMA,Kharif     ,Groundnut,0,24.6
nagaland,MOKOKCHUNG,Kharif     ,Groundnut,0,24.6
nagaland,MON,Kharif     ,Groundnut,0,24.6
nagaland,PHEK,Kharif     ,Groundnut,0,24.6
nagaland,TUENSANG,Kharif     ,Groundnut,0,24.6
nagaland,WOKHA,Kharif     ,Groundnut,0,24.6
nagaland,ZUNHEBOTO,Kharif     ,Groundnut,0,24.6
nagaland,DIMAPUR,Kharif     ,Jowar,0,24.6
nagaland,KOHIMA,Kharif     ,Jowar,0,24.6
nagaland,MOKOKCHUNG,Kharif     ,Jowar,0,24.6
nagaland,MON,Kharif     ,Jowar,0,24.6
nagaland,PHEK,Kharif     ,Jowar,0,24.6
nagaland,TUENSANG,Kharif     ,Jowar,0,24.6
nagaland,WOKHA,Kharif     ,Jowar,0,24.6
nagaland,ZUNHEBOTO,Kharif     ,Jowar,0,24.6
nagaland,DIMAPUR,Kharif     ,Jute,0,24.6
nagaland,KOHIMA,Kharif     ,Jute,0,24.6
nagaland,MON,Kharif     ,Jute,0,24.6
nagaland,WOKHA,Kharif     ,Jute,0,24.6
nagaland,DIMAPUR,Kharif     ,Maize,0,24.6
nagaland,DIMAPUR,Rabi       ,Maize,0,24.6
nagaland,KOHIMA,Kharif     ,Maize,0,24.6
nagaland,MOKOKCHUNG,Kharif     ,Maize,0,24.6
nagaland,MON,Kharif     ,Maize,0,24.6
nagaland,PHEK,Kharif     ,Maize,0,24.6
nagaland,TUENSANG,Kharif     ,Maize,0,24.6
nagaland,WOKHA,Kharif     ,Maize,0,24.6
nagaland,ZUNHEBOTO,Kharif     ,Maize,0,24.6
nagaland,ZUNHEBOTO,Rabi       ,Maize,0,24.6
nagaland,DIMAPUR,Kharif     ,Moong(Green Gram),0,24.6
nagaland,KOHIMA,Kharif     ,Moong(Green Gram),0,24.6
nagaland,MOKOKCHUNG,Kharif     ,Moong(Green Gram),0,24.6
nagaland,MON,Kharif     ,Moong(Green Gram),0,24.6
nagaland,PHEK,Kharif     ,Moong(Green Gram),0,24.6
nagaland,TUENSANG,Kharif     ,Moong(Green Gram),0,24.6
nagaland,WOKHA,Kharif     ,Moong(Green Gram),0,24.6
nagaland,ZUNHEBOTO,Kharif     ,Moong(Green Gram),0,24.6
nagaland,DIMAPUR,Kharif     ,Other Kharif pulses,0,24.6
nagaland,KOHIMA,Kharif     ,Other Kharif pulses,0,24.6
nagaland,MOKOKCHUNG,Kharif     ,Other Kharif pulses,0,24.6
nagaland,MON,Kharif     ,Other Kharif pulses,0,24.6
nagaland,PHEK,Kharif     ,Other Kharif pulses,0,24.6
nagaland,TUENSANG,Kharif     ,Other Kharif pulses,0,24.6
nagaland,WOKHA,Kharif     ,Other Kharif pulses,0,24.6
nagaland,ZUNHEBOTO,Kharif     ,Other Kharif pulses,0,24.6
nagaland,DIMAPUR,Kharif     ,Peas & beans (Pulses),0,24.6
nagaland,DIMAPUR,Rabi       ,Peas & beans (Pulses),0,24.6
nagaland,KOHIMA,Kharif     ,Peas & beans (Pulses),0,24.6
nagaland,KOHIMA,Rabi       ,Peas & beans (Pulses),0,24.6
nagaland,MOKOKCHUNG,Kharif     ,Peas & beans (Pulses),0,24.6
nagaland,MOKOKCHUNG,Rabi       ,Peas & beans (Pulses),0,24.6
nagaland,MON,Kharif     ,Peas & beans (Pulses),0,24.6
nagaland,MON,Rabi       ,Peas & beans (Pulses),0,24.6
nagaland,PHEK,Kharif     ,Peas & beans (Pulses),0,24.6
nagaland,PHEK,Rabi       ,Peas & beans (Pulses),0,24.6
nagaland,TUENSANG,Kharif     ,Peas & beans (Pulses),0,24.6
nagaland,TUENSANG,Rabi       ,Peas & beans (Pulses),0,24.6
nagaland,WOKHA,Kharif     ,Peas & beans (Pulses),0,24.6
nagaland,WOKHA,Rabi       ,Peas & beans (Pulses),0,24.6
nagaland,ZUNHEBOTO,Kharif     ,Peas & beans (Pulses),0,24.6
nagaland,ZUNHEBOTO,Rabi       ,Peas & beans (Pulses),0,24.6
nagaland,DIMAPUR,Kharif     ,Rice,0,24.6
nagaland,DIMAPUR,Rabi       ,Rice,0,24.6
nagaland,KOHIMA,Kharif     ,Rice,0,24.6
nagaland,MOKOKCHUNG,Kharif     ,Rice,0,24.6
nagaland,MON,Kharif     ,Rice,0,24.6
nagaland,PHEK,Kharif     ,Rice,0,24.6
nagaland,TUENSANG,Kharif     ,Rice,0,24.6
nagaland,WOKHA,Kharif     ,Rice,0,24.6
nagaland,WOKHA,Rabi       ,Rice,0,24.6
nagaland,ZUNHEBOTO,Kharif     ,Rice,0,24.6
nagaland,DIMAPUR,Kharif     ,Sesamum,0,24.6
nagaland,KOHIMA,Kharif     ,Sesamum,0,24.6
nagaland,MOKOKCHUNG,Kharif     ,Sesamum,0,24.6
nagaland,MON,Kharif     ,Sesamum,0,24.6
nagaland,PHEK,Kharif     ,Sesamum,0,24.6
nagaland,TUENSANG,Kharif     ,Sesamum,0,24.6
nagaland,WOKHA,Kharif     ,Sesamum,0,24.6
nagaland,ZUNHEBOTO,Kharif     ,Sesamum,0,24.6
nagaland,DIMAPUR,Kharif     ,Small millets,0,24.6
nagaland,KOHIMA,Kharif     ,Small millets,0,24.6
nagaland,MOKOKCHUNG,Kharif     ,Small millets,0,24.6
nagaland,MON,Kharif     ,Small millets,0,24.6
nagaland,PHEK,Kharif     ,Small millets,0,24.6
nagaland,TUENSANG,Kharif     ,Small millets,0,24.6
nagaland,WOKHA,Kharif     ,Small millets,0,24.6
nagaland,ZUNHEBOTO,Kharif     ,Small millets,0,24.6
nagaland,DIMAPUR,Kharif     ,Soyabean,0,24.6
nagaland,KOHIMA,Kharif     ,Soyabean,0,24.6
nagaland,MOKOKCHUNG,Kharif     ,Soyabean,0,24.6
nagaland,MON,Kharif     ,Soyabean,0,24.6
nagaland,PHEK,Kharif     ,Soyabean,0,24.6
nagaland,TUENSANG,Kharif     ,Soyabean,0,24.6
nagaland,WOKHA,Kharif     ,Soyabean,0,24.6
nagaland,ZUNHEBOTO,Kharif     ,Soyabean,0,24.6
nagaland,DIMAPUR,Kharif     ,Sunflower,0,24.6
nagaland,DIMAPUR,Rabi       ,Sunflower,0,24.6
nagaland,KOHIMA,Kharif     ,Sunflower,0,24.6
nagaland,KOHIMA,Rabi       ,Sunflower,0,24.6
nagaland,MOKOKCHUNG,Kharif     ,Sunflower,0,24.6
nagaland,MOKOKCHUNG,Rabi       ,Sunflower,0,24.6
nagaland,MON,Kharif     ,Sunflower,0,24.6
nagaland,MON,Rabi       ,Sunflower,0,24.6
nagaland,PHEK,Kharif     ,Sunflower,0,24.6
nagaland,PHEK,Rabi       ,Sunflower,0,24.6
nagaland,TUENSANG,Kharif     ,Sunflower,0,24.6
nagaland,TUENSANG,Rabi       ,Sunflower,0,24.6
nagaland,WOKHA,Kharif     ,Sunflower,0,24.6
nagaland,WOKHA,Rabi       ,Sunflower,0,24.6
nagaland,ZUNHEBOTO,Kharif     ,Sunflower,0,24.6
nagaland,ZUNHEBOTO,Rabi       ,Sunflower,0,24.6
nagaland,DIMAPUR,Rabi       ,Barley,0,24.6
nagaland,KOHIMA,Rabi       ,Barley,0,24.6
nagaland,MOKOKCHUNG,Rabi       ,Barley,0,24.6
nagaland,MON,Rabi       ,Barley,0,24.6
nagaland,PHEK,Rabi       ,Barley,0,24.6
nagaland,TUENSANG,Rabi       ,Barley,0,24.6
nagaland,WOKHA,Rabi       ,Barley,0,24.6
nagaland,ZUNHEBOTO,Rabi       ,Barley,0,24.6
nagaland,DIMAPUR,Rabi       ,Gram,0,24.6
nagaland,KOHIMA,Rabi       ,Gram,0,24.6
nagaland,MOKOKCHUNG,Rabi       ,Gram,0,24.6
nagaland,MON,Rabi       ,Gram,0,24.6
nagaland,PHEK,Rabi       ,Gram,0,24.6
nagaland,TUENSANG,Rabi       ,Gram,0,24.6
nagaland,WOKHA,Rabi       ,Gram,0,24.6
nagaland,ZUNHEBOTO,Rabi       ,Gram,0,24.6
nagaland,DIMAPUR,Rabi       ,Linseed,0,24.6
nagaland,KOHIMA,Rabi       ,Linseed,0,24.6
nagaland,MOKOKCHUNG,Rabi       ,Linseed,0,24.6
nagaland,MON,Rabi       ,Linseed,0,24.6
nagaland,PHEK,Rabi       ,Linseed,0,24.6
nagaland,TUENSANG,Rabi       ,Linseed,0,24.6
nagaland,WOKHA,Rabi       ,Linseed,0,24.6
nagaland,ZUNHEBOTO,Rabi       ,Linseed,0,24.6
nagaland,DIMAPUR,Rabi       ,Masoor,0,24.6
nagaland,KOHIMA,Rabi       ,Masoor,0,24.6
nagaland,MOKOKCHUNG,Rabi       ,Masoor,0,24.6
nagaland,MON,Rabi       ,Masoor,0,24.6
nagaland,PHEK,Rabi       ,Masoor,0,24.6
nagaland,TUENSANG,Rabi       ,Masoor,0,24.6
nagaland,WOKHA,Rabi       ,Masoor,0,24.6
nagaland,ZUNHEBOTO,Rabi       ,Masoor,0,24.6
nagaland,DIMAPUR,Rabi       ,Other  Rabi pulses,0,24.6
nagaland,KOHIMA,Rabi       ,Other  Rabi pulses,0,24.6
nagaland,MOKOKCHUNG,Rabi       ,Other  Rabi pulses,0,24.6
nagaland,MON,Rabi       ,Other  Rabi pulses,0,24.6
nagaland,PHEK,Rabi       ,Other  Rabi pulses,0,24.6
nagaland,TUENSANG,Rabi       ,Other  Rabi pulses,0,24.6
nagaland,WOKHA,Rabi       ,Other  Rabi pulses,0,24.6
nagaland,ZUNHEBOTO,Rabi       ,Other  Rabi pulses,0,24.6
nagaland,DIMAPUR,Rabi       ,Rapeseed &Mustard,0,24.6
nagaland,KOHIMA,Rabi       ,Rapeseed &Mustard,0,24.6
nagaland,MOKOKCHUNG,Rabi       ,Rapeseed &Mustard,0,24.6
nagaland,MON,Rabi       ,Rapeseed &Mustard,0,24.6
nagaland,PHEK,Rabi       ,Rapeseed &Mustard,0,24.6
nagaland,TUENSANG,Rabi       ,Rapeseed &Mustard,0,24.6
nagaland,WOKHA,Rabi       ,Rapeseed &Mustard,0,24.6
nagaland,ZUNHEBOTO,Rabi       ,Rapeseed &Mustard,0,24.6
nagaland,DIMAPUR,Rabi       ,Wheat,0,24.6
nagaland,KOHIMA,Rabi       ,Wheat,0,24.6
nagaland,MOKOKCHUNG,Rabi       ,Wheat,0,24.6
nagaland,MON,Rabi       ,Wheat,0,24.6
nagaland,PHEK,Rabi       ,Wheat,0,24.6
nagaland,TUENSANG,Rabi       ,Wheat,0,24.6
nagaland,WOKHA,Rabi       ,Wheat,0,24.6
nagaland,ZUNHEBOTO,Rabi       ,Wheat,0,24.6
nagaland,DIMAPUR,Whole Year ,Potato,0,24.6
nagaland,KOHIMA,Whole Year ,Potato,0,24.6
nagaland,MOKOKCHUNG,Whole Year ,Potato,0,24.6
nagaland,MON,Whole Year ,Potato,0,24.6
nagaland,PHEK,Whole Year ,Potato,0,24.6
nagaland,TUENSANG,Whole Year ,Potato,0,24.6
nagaland,WOKHA,Whole Year ,Potato,0,24.6
nagaland,ZUNHEBOTO,Whole Year ,Potato,0,24.6
nagaland,DIMAPUR,Whole Year ,Sugarcane,0,24.6
nagaland,MOKOKCHUNG,Whole Year ,Sugarcane,0,24.6
nagaland,MON,Whole Year ,Sugarcane,0,24.6
nagaland,PHEK,Whole Year ,Sugarcane,0,24.6
nagaland,WOKHA,Whole Year ,Sugarcane,0,24.6
nagaland,ZUNHEBOTO,Whole Year ,Sugarcane,0,24.6
nagaland,DIMAPUR,Whole Year ,Tea,0,24.6
nagaland,KOHIMA,Whole Year ,Tea,0,24.6
nagaland,MOKOKCHUNG,Whole Year ,Tea,0,24.6
nagaland,MON,Whole Year ,Tea,0,24.6
nagaland,PHEK,Whole Year ,Tea,0,24.6
nagaland,TUENSANG,Whole Year ,Tea,0,24.6
nagaland,WOKHA,Whole Year ,Tea,0,24.6
nagaland,ZUNHEBOTO,Whole Year ,Tea,0,24.6
odisha,ANUGUL,Kharif     ,Arhar/Tur,0,24.6
odisha,BALANGIR,Kharif     ,Arhar/Tur,0,24.6
odisha,BALESHWAR,Kharif     ,Arhar/Tur,0,24.6
odisha,BARGARH,Kharif     ,Arhar/Tur,0,24.6
odisha,BHADRAK,Kharif     ,Arhar/Tur,0,24.6
odisha,BOUDH,Kharif     ,Arhar/Tur,0,24.6
odisha,CUTTACK,Kharif     ,Arhar/Tur,0,24.6
odisha,DEOGARH,Kharif     ,Arhar/Tur,0,24.6
odisha,DHENKANAL,Kharif     ,Arhar/Tur,0,24.6
odisha,GAJAPATI,Kharif     ,Arhar/Tur,0,24.6
odisha,GANJAM,Kharif     ,Arhar/Tur,0,24.6
odisha,JAGATSINGHAPUR,Kharif     ,Arhar/Tur,0,24.6
odisha,JAJAPUR,Kharif     ,Arhar/Tur,0,24.6
odisha,JHARSUGUDA,Kharif     ,Arhar/Tur,0,24.6
odisha,KALAHANDI,Kharif     ,Arhar/Tur,0,24.6
odisha,KANDHAMAL,Kharif     ,Arhar/Tur,0,24.6
odisha,KENDRAPARA,Kharif     ,Arhar/Tur,0,24.6
odisha,KENDUJHAR,Kharif     ,Arhar/Tur,0,24.6
odisha,KHORDHA,Kharif     ,Arhar/Tur,0,24.6
odisha,KORAPUT,Kharif     ,Arhar/Tur,0,24.6
odisha,MALKANGIRI,Kharif     ,Arhar/Tur,0,24.6
odisha,MAYURBHANJ,Kharif     ,Arhar/Tur,0,24.6
odisha,NABARANGPUR,Kharif     ,Arhar/Tur,0,24.6
odisha,NAYAGARH,Kharif     ,Arhar/Tur,0,24.6
odisha,NUAPADA,Kharif     ,Arhar/Tur,0,24.6
odisha,RAYAGADA,Kharif     ,Arhar/Tur,0,24.6
odisha,SAMBALPUR,Kharif     ,Arhar/Tur,0,24.6
odisha,SONEPUR,Kharif     ,Arhar/Tur,0,24.6
odisha,SUNDARGARH,Kharif     ,Arhar/Tur,0,24.6
odisha,ANUGUL,Kharif     ,Castor seed,0,24.6
odisha,ANUGUL,Rabi       ,Castor seed,0,24.6
odisha,BALANGIR,Kharif     ,Castor seed,0,24.6
odisha,BALANGIR,Rabi       ,Castor seed,0,24.6
odisha,BALESHWAR,Kharif     ,Castor seed,0,24.6
odisha,BALESHWAR,Rabi       ,Castor seed,0,24.6
odisha,BARGARH,Kharif     ,Castor seed,0,24.6
odisha,BHADRAK,Rabi       ,Castor seed,0,24.6
odisha,BOUDH,Kharif     ,Castor seed,0,24.6
odisha,BOUDH,Rabi       ,Castor seed,0,24.6
odisha,CUTTACK,Kharif     ,Castor seed,0,24.6
odisha,DEOGARH,Kharif     ,Castor seed,0,24.6
odisha,DEOGARH,Rabi       ,Castor seed,0,24.6
odisha,DHENKANAL,Kharif     ,Castor seed,0,24.6
odisha,DHENKANAL,Rabi       ,Castor seed,0,24.6
odisha,GAJAPATI,Kharif     ,Castor seed,0,24.6
odisha,GAJAPATI,Rabi       ,Castor seed,0,24.6
odisha,GANJAM,Kharif     ,Castor seed,0,24.6
odisha,GANJAM,Rabi       ,Castor seed,0,24.6
odisha,JAGATSINGHAPUR,Kharif     ,Castor seed,0,24.6
odisha,JAGATSINGHAPUR,Rabi       ,Castor seed,0,24.6
odisha,JAJAPUR,Kharif     ,Castor seed,0,24.6
odisha,JAJAPUR,Rabi       ,Castor seed,0,24.6
odisha,JHARSUGUDA,Rabi       ,Castor seed,0,24.6
odisha,KALAHANDI,Kharif     ,Castor seed,0,24.6
odisha,KALAHANDI,Rabi       ,Castor seed,0,24.6
odisha,KANDHAMAL,Kharif     ,Castor seed,0,24.6
odisha,KENDRAPARA,Rabi       ,Castor seed,0,24.6
odisha,KENDUJHAR,Kharif     ,Castor seed,0,24.6
odisha,KENDUJHAR,Rabi       ,Castor seed,0,24.6
odisha,KHORDHA,Kharif     ,Castor seed,0,24.6
odisha,KHORDHA,Rabi       ,Castor seed,0,24.6
odisha,KORAPUT,Kharif     ,Castor seed,0,24.6
odisha,KORAPUT,Rabi       ,Castor seed,0,24.6
odisha,MALKANGIRI,Kharif     ,Castor seed,0,24.6
odisha,MALKANGIRI,Rabi       ,Castor seed,0,24.6
odisha,MAYURBHANJ,Kharif     ,Castor seed,0,24.6
odisha,MAYURBHANJ,Rabi       ,Castor seed,0,24.6
odisha,NABARANGPUR,Kharif     ,Castor seed,0,24.6
odisha,NABARANGPUR,Rabi       ,Castor seed,0,24.6
odisha,NAYAGARH,Kharif     ,Castor seed,0,24.6
odisha,NAYAGARH,Rabi       ,Castor seed,0,24.6
odisha,NUAPADA,Kharif     ,Castor seed,0,24.6
odisha,NUAPADA,Rabi       ,Castor seed,0,24.6
odisha,RAYAGADA,Kharif     ,Castor seed,0,24.6
odisha,RAYAGADA,Rabi       ,Castor seed,0,24.6
odisha,SAMBALPUR,Kharif     ,Castor seed,0,24.6
odisha,SAMBALPUR,Rabi       ,Castor seed,0,24.6
odisha,SONEPUR,Kharif     ,Castor seed,0,24.6
odisha,SUNDARGARH,Kharif     ,Castor seed,0,24.6
odisha,SUNDARGARH,Rabi       ,Castor seed,0,24.6
odisha,ANUGUL,Kharif     ,Dry ginger,0,24.6
odisha,BALANGIR,Kharif     ,Dry ginger,0,24.6
odisha,BALESHWAR,Kharif     ,Dry ginger,0,24.6
odisha,BARGARH,Kharif     ,Dry ginger,0,24.6
odisha,BHADRAK,Kharif     ,Dry ginger,0,24.6
odisha,BOUDH,Kharif     ,Dry ginger,0,24.6
odisha,CUTTACK,Kharif     ,Dry ginger,0,24.6
odisha,DEOGARH,Kharif     ,Dry ginger,0,24.6
odisha,DHENKANAL,Kharif     ,Dry ginger,0,24.6
odisha,GAJAPATI,Kharif     ,Dry ginger,0,24.6
odisha,GANJAM,Kharif     ,Dry ginger,0,24.6
odisha,JAGATSINGHAPUR,Kharif     ,Dry ginger,0,24.6
odisha,JAJAPUR,Kharif     ,Dry ginger,0,24.6
